room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,canInstantBook,price,maxGuestCapacity,SYSTEM_BEACH,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_WORKSPACE,SYSTEM_SURVEILLANCE,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_FLOWER,SYSTEM_JACUZZI,SYSTEM_WASHER,isSuperHost,isVerified,yearHosting,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_HAIRDRYER,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_REFRIGERATOR,SYSTEM_LUGGAGE_DROP,SYSTEM_EV_CHARGER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_FIREPLACE,SYSTEM_SMOKING_ALLOWED,SYSTEM_BREAKFAST,SYSTEM_BOAT_SAIL,SYSTEM_CALENDAR,SYSTEM_GYM
26070420,4.88,quangninh,30,20.79688,107.04359,REGULAR,Phòng thiết kế Việt Nam tại Green Eco-Complex,private_room,8,0,971153,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
738696465292382368,0.0,quangninh,12,20.728786031363224,107.0440028333435,REGULAR,Phòng ba nhà mộc mạc với tầm nhìn 51,private_room,0,0,855883,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
909287115990588978,0.0,quangninh,11,20.86765,106.65527,REGULAR,Angel homestay,entire_home,0,0,863264,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
862659279702406762,0.0,quangninh,16,20.9711976209137,107.04480696469545,REGULAR,Căn B1515 Homstay view biển,entire_home,0,0,844471,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
832530800862410663,0.0,quangninh,6,20.9562721,107.0849499,REGULAR,BIG PROMO! Studio tại Lideco,entire_home,0,0,958589,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
911326180588560332,0.0,quangninh,10,20.851893,106.686723,REGULAR,Gấu homestay,entire_home,0,0,924353,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
777964195925740430,0.0,quangninh,18,20.9590763,107.0139838,REGULAR,không gian sang trọng-ấm cúng.,entire_home,0,0,927348,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
857187404936582574,0.0,quangninh,9,20.9604906,107.0095515,REGULAR,The Flower House 1,entire_home,0,0,805130,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
626312527614363580,0.0,quangninh,13,20.8353,106.7043,REGULAR,"Cho thuê căn hộ siêu xinh tại Văn Cao, Hải Phòng",private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
736742018415982499,0.0,quangninh,12,20.728786031363224,107.0440028333435,REGULAR,Ngôi nhà mộc mạc Phòng ba tầm nhìn 61,private_room,0,0,855883,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
659857259060016524,0.0,quangninh,9,20.96505,107.04855,REGULAR,Phòng Homestay gần công viên Sun,private_room,0,0,821647,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43959832,0.0,quangninh,9,20.78368,107.06517,REGULAR,Lotus Homestay is very newly-built 2 storey hostel,private_room,0,0,863264,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
928538029245594242,0.0,quangninh,14,20.835886226457173,106.70482981862617,REGULAR,Căn hộ sang trọng tại Hải Phòng,private_room,0,0,821647,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
674541254237334859,0.0,quangninh,17,20.83556,106.70261,REGULAR,Căn hộ siêu xinh có bể bơi tại phố tây Văn Cao,private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
880109277116136963,0.0,quangninh,13,20.918937199869866,106.99163049459457,REGULAR,Mộc Trà Tuần Châu Hotel  201,private_room,0,0,912942,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
917678577573868882,0.0,quangninh,6,20.863057,106.6670198,REGULAR,Cozy Vinhomes Imperia room,private_room,0,0,859411,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
37570823,0.0,quangninh,16,20.95683,107.00824,REGULAR,Vịnh Hạ Long 505 bimgroup bai chay quảng ninh,entire_home,0,0,821647,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
772022855593867473,0.0,quangninh,19,20.960182146203596,107.0078797317993,REGULAR,Nhà ở Rio Hạ Long,entire_home,0,0,867295,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
818393906547574651,0.0,quangninh,14,20.91692,106.99045,REGULAR,Tzuli House @ Cảng Tuần Châu,private_room,0,0,912942,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
875022021845938647,0.0,quangninh,8,20.86111,106.66092,REGULAR,Homestay cao cấp,entire_home,0,0,985977,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
776983363346540061,0.0,quangninh,5,20.7276075,107.0462374,REGULAR,Phòng gia đình hướng biển,private_room,0,0,929397,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47708775,0.0,quangninh,12,21.00172,107.28431,REGULAR,CẨM BÌNH HOTEL - DELUXE TWIN ROOM,private_room,0,0,940500,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
907504634445995918,0.0,quangninh,14,20.85996,106.6678,REGULAR,Vinhomes paris relax,private_room,0,0,807942,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
826358360169137791,0.0,quangninh,9,21.0017256,107.735771,REGULAR,Cô Tô Mini - vẻ đẹp giản dị,private_room,0,0,871265,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
863653372068183027,0.0,quangninh,6,20.95238,107.02267,REGULAR,Bin Homestay 3 Br nhìn ra thành phố,entire_home,0,0,878348,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
733728154109257889,0.0,quangninh,6,20.960248878213978,106.99566876187765,REGULAR,Phòng ngủ 3 giường ấm cúng với tầm nhìn ra Vịnh,private_room,0,0,885334,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
626291533352334587,0.0,quangninh,15,20.836479,106.704033,REGULAR,"Căn hộ hiện đại có bể bơi, gym và bi-a",private_room,0,0,890118,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
738703886242335118,0.0,quangninh,9,20.72982,107.04297,REGULAR,Phòng ba nhà mộc mạc với tầm nhìn 31,private_room,0,0,855883,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47709192,0.0,quangninh,15,21.00154,107.28318,REGULAR,CẨM BÌNH HOTEL - DELUXE DOUBLE ROOM,private_room,0,0,850000,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43550440,0.0,quangninh,6,20.95734,107.0031,REGULAR,Homestay LinhLinh,private_room,0,0,809318,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
871705535759474409,0.0,quangninh,12,20.86496429584274,106.66296696560667,REGULAR,"META HOME Vinhomes Imperia, Apartment&Homestay",entire_home,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
770098106806036983,0.0,quangninh,18,20.95615,107.04994,REGULAR,Nhà phong cách Hạ Long,private_room,0,0,912942,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47351438,4.5,quangninh,21,20.82379,106.67424,REGULAR,Căn hộ SAOLA Lê Chân 202,entire_home,6,0,859271,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
49477916,0.0,quangninh,10,20.95902,107.00622,REGULAR,K4 Hạ Long Homestay (KANADA Homestay),entire_home,0,0,970000,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
820074355368705014,0.0,quangninh,22,20.96869495825907,107.76367102707393,REGULAR,Thanh Măng Hotel,private_room,0,0,931200,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43558382,0.0,quangninh,20,20.96104,107.0076,REGULAR,"ihomestay,trải nghiệm lưu trú tuyệt vời tại Halong",entire_home,0,0,855883,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
27938056,5.0,quangninh,20,20.95749,107.00862,REGULAR,Phòng riêng HalongBayview🏖 ️Đóng 2 cảng Tuanchau,private_room,8,0,917177,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
627972600613487361,0.0,quangninh,11,20.95848,107.00654,REGULAR,Căn hộ view biển đẹp,entire_home,0,0,844471,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47360152,5.0,quangninh,20,20.82243,106.67488,REGULAR,Căn hộ SAOLA Lê Chân 301,entire_home,3,0,859271,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
36570827,0.0,quangninh,19,20.85594,106.67204,REGULAR,Dingo House,private_room,0,0,924584,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41696088,0.0,quangninh,19,20.9583,107.07924,REGULAR,Hướng nhìn ra đại dương trung tâm căn hộ,entire_home,0,0,975706,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
817844386685738188,0.0,quangninh,12,20.83777,106.71443,REGULAR,Lạch Tray (Homestay Cửa Biển),private_room,0,0,912942,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
27360791,0.0,quangninh,12,20.95985,107.00183,REGULAR,14.BaiChay.OceanviewBalcony.Pool.Group4-6,entire_home,0,0,970995,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43671680,0.0,quangninh,24,20.96102,106.99699,REGULAR,Times House* Greenbay Garden* Quang cảnh vịnh Hạ Long,entire_home,0,0,890118,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40787708,0.0,quangninh,30,20.96016,107.04724,REGULAR,Phòng sang trọng/Sạch sẽ+Bình tĩnh+ Ban công lớn + Tầm nhìn ra biển,private_room,0,0,855883,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
40118704,0.0,quangninh,11,20.85,106.70549,REGULAR,"Nơi ấm cúng và thân thiện, ở nơi xa",entire_home,0,0,855027,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
659742258056463975,0.0,quangninh,6,20.918964517588925,106.99150782222902,REGULAR,Tầm nhìn ra biển phòng ba tầng cao cấp,private_room,0,0,890118,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
877919851430250680,0.0,quangninh,10,20.868124359008746,106.66651759296656,REGULAR,Căn hộ Hạnh Phúc,entire_home,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43057817,0.0,quangninh,20,20.95663,107.01379,REGULAR,"ROSE HOMESTAY Bãi Cháy, Hạ Long, Quảng Ninh",entire_home,0,0,934396,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
575931295301029477,0.0,quangninh,17,20.95138,107.1024,REGULAR,"GHK HOMETEL 
""Ấm - Tình - Thân như nhà bạn""",entire_home,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
50813788,0.0,quangninh,30,20.94894,107.0367,REGULAR,Du lịch Hạ Long giá rẻ tiện lợi.,private_room,0,0,890129,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
909015211310315426,0.0,quangninh,6,20.86589,106.66597,REGULAR,vinhome happy houses 4M,private_room,0,0,849938,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
672709184657124125,4.0,quangninh,22,20.95893,107.0079,REGULAR,Căn hộ của By 's House,entire_home,3,0,935765,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
863757055662166700,0.0,quangninh,23,20.953297410119767,107.01346803456545,REGULAR,Stella Maris 2 - Ocean view - 1R,entire_home,0,0,958589,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
855047455977113513,0.0,quangninh,10,20.9579668,107.0072114,REGULAR,Studio View Biển Greenbay Garden,entire_home,0,0,912942,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
656050679692546420,0.0,quangninh,24,20.82398,106.69222,REGULAR,Phòng tắm khép kín ngoạn mục tại Khu dân cư ven sông,private_room,0,0,827947,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
699464579072921752,0.0,quangninh,6,20.72686,107.04989,REGULAR,Little Vietnam - Catba Central Boutique Hostel,private_room,0,0,855883,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43444749,0.0,quangninh,16,20.95505,107.00361,REGULAR,"""Mặt trời"" của bà Nga",private_room,0,0,812628,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
39217843,0.0,quangninh,5,20.95966,107.00786,REGULAR,Căn hộ lớn nhìn ra Vịnh,entire_home,0,0,912942,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
891801842077368125,0.0,quangninh,19,20.95269,107.02374,REGULAR,"Không gian thoáng mát, view biển",private_room,0,0,912942,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43274084,0.0,quangninh,13,20.8639,106.66272,REGULAR,Parkview Studio - Lựa chọn tốt nhất tại Hải Phòng,private_room,0,0,981000,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40649702,0.0,quangninh,21,20.95907,107.00746,REGULAR,Minh Minh Homestay,entire_home,0,0,944197,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
