room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,canInstantBook,price,maxGuestCapacity,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_VIEW_OCEAN,SYSTEM_VIEW_CITY,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_PETS,SYSTEM_DRYER,SYSTEM_PATIO_BALCONY,SYSTEM_FLOWER,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_JACUZZI,SYSTEM_LUGGAGE_DROP,SYSTEM_BATHTUB,isSuperHost,isVerified,SYSTEM_NO_LOCK_ON_DOOR,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_BOAT_SAIL,SYSTEM_EV_CHARGER,SYSTEM_REFRIGERATOR,SYSTEM_HAIRDRYER,SYSTEM_BREAKFAST,SYSTEM_CABLE,SYSTEM_SAUNA,SYSTEM_FIREPLACE
842639310136219621,0.0,quangninh,10,20.95851,107.00757,REGULAR,địa điểm tốt nhất lựa chọn tốt nhất,private_room,0,0,1369412,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
35469791,4.33,quangninh,11,20.8516,106.68709,REGULAR,Trái tim Hải Phòng - Căn hộ hiện đại 2 phòng ngủ,entire_home,15,0,1231686,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
930766579650604470,0.0,quangninh,15,20.945124424751103,107.03120023936106,REGULAR,Phòng Vip có bồn tắm view biển,entire_home,0,0,1350209,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
890116864330837200,0.0,quangninh,10,20.82561,106.69215,REGULAR,Căn hộ xinh đẹp cao tầng,private_room,0,0,1369412,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
611744756804555923,0.0,quangninh,7,20.95053,107.07423,REGULAR,Dream homestay View Vịnh Hạ Long.,entire_home,0,0,1369412,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
49034973,0.0,quangninh,30,20.95917,107.00739,REGULAR,RUSSELL HOMESTAY HẠ LONG SEAVIEW,entire_home,0,0,1369412,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
37636524,0.0,quangninh,9,20.95633,107.05022,REGULAR,Căn hộ giá rẻ Hạ Long,entire_home,0,0,1289530,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
653938887387620106,0.0,quangninh,20,20.83663,106.68845,REGULAR,Khách sạn SAOLA Suite 202,private_room,0,0,1371833,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
42387970,4.33,quangninh,24,20.95134,107.07121,REGULAR,Ngôi nhà thứ hai Vịnh Hạ Long - Căn hộ ấm cúng,entire_home,3,0,1295036,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
838691918439194086,0.0,quangninh,9,20.95397,107.0227,REGULAR,Homestay cao cấp Hạ Long,entire_home,0,0,1366831,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
903178406294809349,0.0,quangninh,8,20.81907,106.6863,REGULAR,"Căn hộ Vinhome sang trọng, đẹp",private_room,0,0,1369412,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
871622847987919337,0.0,quangninh,5,20.7237682,107.0502777,REGULAR,Phu Thanh Cat Ba,private_room,0,0,1369412,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
830002368603636853,0.0,quangninh,13,20.95896,107.00486,REGULAR,Khách sạn Halong Bay Pretty,entire_home,0,0,1261001,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31627617,0.0,quangninh,7,20.95144,107.02448,REGULAR,"Khách sạn giá rẻ Toàn Phương - Sang trọng, gần bãi biển",private_room,0,0,1369412,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
54009094,0.0,quangninh,18,20.949657,107.039197,REPRESENTATIVE,Phòng đôi tiêu chuẩn quyến rũ,private_room,0,0,1360000,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
899067882588240932,0.0,quangninh,13,20.83239707357525,106.70316780046562,REGULAR,FHA-Vc 402,private_room,0,0,1213930,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
47589738,0.0,quangninh,11,20.95867,107.00792,REGULAR,Win Ha Long Homestay,entire_home,0,0,1245115,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41335704,0.0,quangninh,15,20.95923,107.01166,REGULAR,Jennyhomestay,entire_home,0,0,1348817,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
630299965054021406,0.0,quangninh,20,20.95892,107.00861,REGULAR,NHA ̀CU ̉ A NGÀ Y LÊ ̃,entire_home,0,0,1255295,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38657779,0.0,quangninh,20,20.8206,106.70167,REPRESENTATIVE,Căn hộ Deluxe Studio - Zen Riverside Hải Phòng,hotel_room,0,0,1300000,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
665621548605028062,0.0,quangninh,6,20.95393,107.04381,REGULAR,A Sunny Room - 10 minutes to SunWorld Center,private_room,0,0,1331613,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
621222759121164582,0.0,quangninh,20,20.83785,106.68886,REGULAR,Khách sạn SAOLA Suite 201,private_room,0,0,1372801,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
903850491463542207,0.0,quangninh,10,20.83279,106.70451,REGULAR,FHA-Vc 202,private_room,0,0,1321868,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
891923675104208753,0.0,quangninh,11,20.831900083518892,106.70325567616814,REGULAR,FHA-Vc 401,entire_home,0,0,1294887,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
918614732711749558,0.0,quangninh,22,20.8344009,106.722688,REGULAR,FHA-Th 305,private_room,0,0,1213930,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45538376,0.0,quangninh,26,20.96009,107.00639,REGULAR,Ha Long Bay View Studio 25th,entire_home,0,0,1255295,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
649050763837936547,0.0,quangninh,13,20.94995,107.07444,REGULAR,2419 - MGhomes #homestay #deluxe,entire_home,0,0,1369412,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
741554871610471195,0.0,quangninh,10,20.72485217507359,107.04956486821175,REGULAR,Khách sạn Tu tư ̀ Hà Nội,private_room,0,0,1250000,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
891797945846378661,0.0,quangninh,12,20.9523,107.07132,REGULAR,"Không gian thoáng mát, đầy đủ",private_room,0,0,1278118,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
908569376417919154,0.0,quangninh,7,20.82089,106.6883,REGULAR,Căn hộ Studio 48m2 tại Vinhomes Marina,private_room,0,0,1240911,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
39180533,0.0,quangninh,11,20.90907,107.18277,REGULAR,HÀ NỘI - HÀ NỘI 1 NGÀY TOUR DU LỊCH DÀI VỚI 6 GIỜ TRÊN DU THUYỀN,entire_home,0,0,1369412,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
34632474,5.0,quangninh,12,20.95407,107.08485,REGULAR,Phòng 30 m2 cao cấp - ngay trung tâm thành phố Hạ Long,private_room,24,0,1300942,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,4,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
46997381,4.57,quangninh,9,20.7238,107.05193,REGULAR,ĐẠI THỦY HOTEL,private_room,7,0,1369412,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
50708795,0.0,quangninh,8,20.94379,107.03839,REGULAR,Căn hộ dịch vụ có ban công view biển,private_room,0,0,1349977,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
53909220,0.0,quangninh,9,20.72399,107.04883,REGULAR,Pina Hotel,private_room,0,0,1308000,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
30111082,0.0,quangninh,8,20.95289,107.02392,REGULAR,Minh Phúc - căn hộ sang trọng tại Hạ Long,entire_home,0,0,1369412,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
737212658681567064,0.0,quangninh,6,20.95238,107.08298,REGULAR,Căn hộ đáng yêu,private_room,0,0,1369412,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
785441320848269144,0.0,quangninh,30,20.96386,107.05209,REGULAR,Beverly Hills Hạ Long Resort TT7-31 Ban công,private_room,0,0,1312354,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
659756661793358315,0.0,quangninh,6,20.918964517588925,106.99144344921267,REGULAR,Suite room seaview,private_room,0,0,1232471,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
907917024091759585,0.0,quangninh,7,20.82109,106.68507,REGULAR,Căn hộ 1 phòng ngủ tách biệt tại Vinhomes Marina,private_room,0,0,1270678,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33208806,3.5,quangninh,17,20.72707,107.05101,REGULAR,Phòng riêng ấm cúng với bữa sáng ở đảo Cát Bà,private_room,4,0,1213951,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,4,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
3870033,0.0,quangninh,19,20.8289,106.72583,REGULAR,Dreamland - Chihouse gần sân bay,private_room,0,0,1213930,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33504994,0.0,quangninh,9,20.95163,107.02477,REGULAR,Zozo Homestay Ha Long,entire_home,0,0,1369412,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
22869732,0.0,quangninh,8,20.9577,107.01859,REGULAR,Nơi thư giãn 1,entire_home,0,0,1387016,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
739475096270621971,0.0,quangninh,16,20.964705177086028,107.05443456806175,REGULAR,"Phòng chung tại Bãi Cháy, 5 phút đến  Cảng",shared_room,0,0,1369412,10.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40828277,0.0,quangninh,11,20.95946,107.00663,REGULAR,"Căn Ngọc Sơn, 2305 Greenbay Premium, Hạ Long",entire_home,0,0,1369412,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38761216,0.0,quangninh,7,20.85303,106.66957,REGULAR,Khách sạn và căn hộ Victory - 1 phòng ngủ,entire_home,0,0,1369412,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
899071823633684158,0.0,quangninh,9,20.831990588358057,106.7033776148934,REGULAR,FHA-Vc 201,private_room,0,0,1294872,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
899077860162504823,0.0,quangninh,9,20.832102137586528,106.70331102446194,REGULAR,FHA-Vc 302,private_room,0,0,1240926,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
893142948823645251,0.0,quangninh,13,20.9185,106.99102,REGULAR,Mộc Trà Tuần Châu Hotel ở 4 P502,private_room,0,0,1255295,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
43914594,0.0,quangninh,12,20.96778,107.04555,REGULAR,Vũ homestay căn hộ mini 2 phòng ngủ,private_room,0,0,1347105,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
32346014,4.71,quangninh,20,20.95751,107.00735,REGULAR,Halong Dragon Homestay 1713 Apt Luxury Seaview/2BR,entire_home,14,0,1229908,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
784648461070634626,0.0,quangninh,30,20.96578,107.05029,REGULAR,Beverly Hills Hạ Long Resort TT7-30 #301 #402,private_room,0,0,1335177,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
809406519203819409,0.0,quangninh,19,20.95759352807254,107.08070125236208,REGULAR,Căn hộ Ha Long Bay View-Premier 2 phòng/5 người,entire_home,0,0,1390765,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
736510378199843982,0.0,quangninh,22,20.9524598,107.0245093,REGULAR,"Căn hộ Hộ Prime Homes 2 phòng ngủ ""2503B-NLT""",entire_home,0,0,1294779,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
32963401,0.0,quangninh,5,20.866,106.56168,REGULAR,Nơi đẹp và thuận tiện,entire_home,0,0,1294872,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
659749675691484085,0.0,quangninh,6,20.91874404092298,106.99140053386843,REGULAR,"Phòng gia đình sang trọng, tầm nhìn RA biển",private_room,0,0,1369412,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29621702,0.0,quangninh,9,20.92642,106.99031,REGULAR,Phòng có 3 giường đơn cho 3 người.,private_room,0,0,1369412,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
19320252,0.0,quangninh,6,21.11487,106.48091,REGULAR,Căn hộ Hải Dương Tầm nhìn tuyệt vời Thị Nghè,entire_home,0,0,1348830,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
651125700537550957,0.0,quangninh,19,20.95496,107.01433,REGULAR,studio seaview Citadine  sát trung tâm Hạ Long,entire_home,0,0,1349977,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
