room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,canInstantBook,price,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_TV,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_ELEVATOR,SYSTEM_SURVEILLANCE,isSuperHost,isVerified,yearHosting,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_BATHTUB,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_OCEAN,SYSTEM_WASHER,SYSTEM_PETS,SYSTEM_VIEW_CITY,SYSTEM_EV_CHARGER,SYSTEM_HIGH_CHAIR,SYSTEM_CRIB,SYSTEM_SMOKING_ALLOWED,SYSTEM_FLOWER,SYSTEM_LUGGAGE_DROP,SYSTEM_FIREPLACE,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_POOL,SYSTEM_CALENDAR,SYSTEM_BREAKFAST
36722199,4.75,hanoi,14,21.00343,105.86031,REGULAR,Ngôi nhà ấm cúng trong cửa sổ rộng ở giữa - Góc nhìn thoáng mát. R #302,private_room,48,0,323718,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
661422925069945305,4.56,hanoi,9,21.02843,105.84775,REGULAR,*OLDQUARTER*Nhà thờ HÀ NỘI*CỦ CẢI,private_room,9,0,377694,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42551100,4.5,hanoi,10,21.01973,105.86276,REGULAR,[Nhà ven sông] Căn hộ 1 phòng ngủ view sông thoáng mát.,entire_home,16,0,461961,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
624245300255140277,5.0,hanoi,7,21.029,105.83368,REGULAR,Căn 1 phòng ngủ vui vẻ với ánh sáng tự nhiên,private_room,6,0,483573,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
661518993434369023,4.99,hanoi,13,21.0222663,105.831827,REGULAR,Yue 越 Homestay #1 @yueviet,private_room,83,0,428294,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
29422956,4.84,hanoi,17,21.02498,105.83684,REGULAR,Phòng riêng gần Đền Văn học,private_room,63,0,296721,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
732151647948523523,4.51,hanoi,28,21.021208,105.8473892,REGULAR,VequeHomestay/Villa03/Trung tâm/Máy giặt miễn phí/Yên tĩnh,entire_home,79,0,302159,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29520177,4.91,hanoi,9,21.0429,105.84386,REGULAR,"SunFlower Homestay , Ngõ yên tĩnh,Gần khu phố cổ(1)",private_room,135,0,404659,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
37257884,5.0,hanoi,26,21.037215515794866,105.8141822458787,REGULAR,HiHome*Cozy Double Room*HaNoi/near Lotte/Vin,private_room,4,0,365177,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
871250827530481551,0.0,hanoi,15,21.05364,105.83386,REGULAR,Căn hộ đầy đủ tiện nghi Ban Công Thoáng tại Tây Hồ,private_room,0,0,327178,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
35640229,4.94,hanoi,30,21.03088,105.82172,REGULAR,Gác mái riêng có tầng lửng & sofabed@HanoiBui 'sSống cùng gia đình bản xứ,entire_home,34,0,370395,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
735720253726051982,4.5,hanoi,30,21.021208,105.8473892,REGULAR,Vequehomestay/NetflixTV/Kitchen/FreeWasher&Dryer,private_room,8,0,343669,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8333333333333334,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
780888412764806940,4.18,hanoi,7,21.0315055,105.855027,REGULAR,"Trung tâm Cozyhome Khu phố cổ, Nhà thờ",private_room,28,0,300111,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
673041187090305736,4.69,hanoi,16,21.029109526682355,105.84287289530039,REGULAR,Căn hộ Duplex ấm cúng 55m2 tại trung tâm HN,entire_home,29,0,488248,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
829744392545766862,0.0,hanoi,5,21.024585506896297,105.85483592162434,REGULAR,*New listing Sale!* Artsy Studio in Hoan Kiem,private_room,0,0,308939,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
852001341076676351,4.4,hanoi,12,21.0293002,105.8491782,REGULAR,GEM-Topaz,private_room,5,0,345741,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.5,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
924179745527236963,0.0,hanoi,20,21.0301814,105.8505091,REGULAR,DePolo * 50m to Hoan Kiem lake,private_room,2,0,386530,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
737940329799780624,4.64,hanoi,5,21.031085770064905,105.85009574890137,REGULAR,"Lotuscondo ở Hồ Guom, Khu phố cổ,Nhà thờ Đức Bà,Tạ Hiện",private_room,14,0,301235,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
921658275944229636,5.0,hanoi,23,21.0353981,105.7956757,REGULAR,401 Amoureux Chùa Hà,entire_home,3,0,485593,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
648381977328428715,4.94,hanoi,6,21.02491,105.85211,REGULAR,Căn 1 phòng ngủ đáng yêu gần trung tâm Hà Nội,private_room,16,0,473549,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
719979493315673429,4.78,hanoi,15,21.02092,105.84648,REGULAR,Vequehomestay-Villa15- Phố cổ -Bếp-Yên tĩnh,private_room,27,0,307548,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8333333333333334,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
862753744286713592,0.0,hanoi,18,21.026404530457736,105.82644405158997,REGULAR,The Hanoian Market Butcher House,private_room,0,0,365177,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
750218288626517808,0.0,hanoi,14,20.98763,105.79731,REGULAR,Cải tạo mới - Phòng yên tĩnh gần Đại học Hà Nội,private_room,2,0,256765,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
916268133819836785,0.0,hanoi,19,21.036369,105.813111,REGULAR,HiHome-CozyStudio-HaNoi-near Lotte/Vin,private_room,2,0,365177,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.08333333333333333,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
43939550,5.0,hanoi,23,21.07853,105.8177,REGULAR,Chill Studio close Ho Tay water park 2.2,entire_home,4,0,375388,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
795227624976095783,4.9,hanoi,10,21.02618,105.83371,REGULAR,"Phòng 20m2, giặt là miễn phí",private_room,10,0,308118,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
30001502,4.77,hanoi,30,21.03617,105.85244,REGULAR,Trần 's Home- Thiết kế tối giản/Central Old Qtr,private_room,124,0,426667,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
877417604854892292,4.33,hanoi,9,21.04009,105.76608,REGULAR,Lan ‘s Home,private_room,3,0,322790,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
43808002,4.78,hanoi,30,21.02416,105.8488,REGULAR,HBT Homestay-Hanoi Center-Hoàn Kiếm District-R#302,private_room,18,0,456471,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
931067000621101872,0.0,hanoi,7,21.03628177154967,105.83001639693975,REGULAR,"Căn Hộ Cao Cấp, 1 Ngủ 1 Khách",private_room,0,0,388442,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
907983249626968344,0.0,hanoi,20,21.0445411,105.8177295,REGULAR,Cozy studio- Private washroom/kitchen-WestLake-101,private_room,1,0,412437,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08333333333333333,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
912249038669486110,5.0,hanoi,29,21.03488,105.84759,REGULAR,Stylish little house • Old quarter •Railway Cafe,entire_home,9,0,455330,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
935358456462198039,0.0,hanoi,19,21.034877570457393,105.84849951467308,REGULAR,Budget-friendly 1BR Studio w/balcony @Old Quarter,entire_home,0,0,466667,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41396609,4.75,hanoi,29,21.02105,105.84697,REGULAR,Vequehomestay✩villa11✩NetflixTV✩VS riêng✩Sân để xe,private_room,89,0,370099,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,7.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
35044258,4.52,hanoi,11,21.04539,105.78549,REGULAR,Studio ấm cúng & hiện đại *Trung tâm thành phố *10 phút đến Hồ Tây,entire_home,31,0,432506,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
653884099355682103,4.75,hanoi,13,21.02942,105.84697,REGULAR,Căn hộ Panther_5 phút đến Nhà thờ,private_room,4,0,449979,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
688931017381871050,4.38,hanoi,6,21.0312745,105.8500957,REGULAR,"Condo 2 balcony in center Old Quarter, Ho Guom",private_room,39,0,397138,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
836610309307990848,4.75,hanoi,12,21.06936,105.82521,REGULAR,Studio Apt on To Ngoc Van 36,entire_home,4,0,424589,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52978253,5.0,hanoi,21,21.03292,105.80711,REGULAR,"Căn hộ ấm cúng, thân thiện ở trung tâm thành phố",private_room,48,0,399412,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
932401152124496990,0.0,hanoi,24,21.035565278885304,105.8512499389217,REGULAR,AN_Cozy Family Triple Room/ Smart TV/ Check in 247,private_room,0,0,412800,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
775603815354735363,4.67,hanoi,19,21.03744,105.82277,REGULAR,WindowSunny_StudioCENTER_BADINH,private_room,3,0,472788,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
916317271979779759,4.5,hanoi,13,21.02732,105.85749,REGULAR,Downtown Green Home 3,entire_home,4,0,407425,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
767745551525121773,4.33,hanoi,18,21.06563,105.82597,REGULAR,Nhà ấm cúng! Studio đẹp! Máy giặt và máy sấy!,entire_home,3,0,379441,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
774579236697560281,4.9,hanoi,20,21.0262038,105.8436506,REGULAR,Budget Room - 80s Retro Style - Outdoor Terrace,private_room,20,0,359471,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
843361253017642587,3.67,hanoi,8,21.0333701,105.811266,REGULAR,Studiomini near westlake and lotteBaDinh,private_room,3,0,390283,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
934674263312359078,0.0,hanoi,8,21.0353569,105.8108514,REGULAR,-25% Super comfortable studio in central location,private_room,0,0,502118,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20396864,4.86,hanoi,23,21.05411,105.83667,REGULAR,Kim Hanoi Homestay 3,private_room,22,0,404659,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
933098894986974081,0.0,hanoi,6,21.048456,105.878285,REGULAR,La Fleur * 10mins to Old Quarter,private_room,1,0,392235,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
21671494,4.9,hanoi,11,21.01067,105.82235,REGULAR,Sống cùng gia đình bản xứ đáng yêu tại Trung tâm Hà Nội,private_room,108,0,296721,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42399247,0.0,hanoi,19,20.98732,105.79527,REGULAR,Phòng riêng gần Đại học Hà Nội,private_room,2,0,274424,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
48741493,4.18,hanoi,9,21.04642,105.80145,REGULAR,"R202 - Nit và studio đẹp ở Cầu Giấy, Hà Nội",private_room,11,0,456471,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
783995150887707434,4.67,hanoi,19,21.033519872040845,105.85238091904907,REGULAR,Sapphire Room - Gác xép độc lạ Ngõ Trung Yên,private_room,12,0,414218,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
891201796752186763,0.0,hanoi,19,21.04534,105.81742,REGULAR,Fully-equipped modern studio next to West Lake 202,private_room,1,0,440188,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08333333333333333,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
36681116,4.64,hanoi,18,20.99918,105.86251,REGULAR,Ngôi nhà ấm cúng ở góc nhìn thoáng mát trên toàn trung tâm. R#202,private_room,45,0,323718,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
843035722315904930,0.0,hanoi,9,21.0301731,105.8504665,REGULAR,Circus @ 50m đến Hồ Hoàn Kiếm,private_room,2,0,391779,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38589719,4.37,hanoi,7,21.06758,105.82524,REGULAR,Toàn bộ căn hộ ấm cúng/Vị trí thuận tiện/Gần Hồ Tây,entire_home,41,0,461961,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45034183,4.93,hanoi,30,21.03632,105.85507,REGULAR,"Studio, thang máy, Hoàn Kiếm, gần khu phố cổ #D02",entire_home,197,0,490990,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
928212359564169097,0.0,hanoi,8,21.0353569,105.8108514,REGULAR,-25% Apartment full of amenities of NB,private_room,0,0,502118,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
918475341307088764,0.0,hanoi,12,21.0197568,105.8302567,REGULAR,V's home _The life of Hanoians 3,private_room,0,0,366884,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
